BJD	RV	RVerr	RHK	RHKerr	S	Serr	BIS	BISerr	FWHM	FWHMerr	Constrast	Contrasterr
5.818818547407774895e+04	-2.279533333333333189e+01	1.376452185114498405e-01	-5.011233333333334095e+00	9.814954576223638115e-04	1.579436666666666766e-01	1.564647635163336921e-04	-9.408168874508474744e+01	2.752904370228994591e-01	7.782972000000000662e+03	2.752904370228994591e-01	6.018296866666666034e+01	2.156736848043706248e-03
5.819008502836173284e+04	-2.132066666666666777e+01	1.317539152029053862e-01	-5.006400000000000183e+00	9.237604307034012535e-04	1.587043333333333361e-01	1.451076228949472427e-04	-9.446716263214200637e+01	2.635078304058107723e-01	7.785539000000000669e+03	2.635078304058107723e-01	6.016456066666666658e+01	2.063058227097258526e-03
5.819088067420703010e+04	-2.062800000000000011e+01	1.431286738858407181e-01	-5.016166666666666885e+00	1.058825344951239448e-03	1.571736666666666837e-01	1.649407300955238627e-04	-9.352582784301971230e+01	2.862573477716816028e-01	7.784502333333333809e+03	2.862573477716816028e-01	6.018665533333333428e+01	2.242282959490133568e-03
5.819318007645104808e+04	-2.159099999999999753e+01	1.384720720654393500e-01	-5.013533333333334063e+00	1.020348524334264506e-03	1.575809999999999989e-01	1.578135327248937679e-04	-9.372457688522520414e+01	2.769441441308788110e-01	7.781801000000000386e+03	2.769441441308788110e-01	6.019315600000000899e+01	2.170275413191870631e-03
5.819496913035579200e+04	-2.279966666666666697e+01	1.334198446999345367e-01	-5.011299999999999422e+00	9.237604307034012535e-04	1.579369999999999941e-01	1.464547711752676236e-04	-9.544266583316863262e+01	2.668396893998687402e-01	7.786285666666666657e+03	2.668396893998687402e-01	6.016950333333333134e+01	2.088984848651043429e-03
5.819588059705773048e+04	-2.305866666666666731e+01	1.428337434974649156e-01	-5.012799999999999478e+00	1.039230484541326478e-03	1.576966666666666794e-01	1.641682741038055348e-04	-9.492640511561039318e+01	2.856674869949299977e-01	7.783110999999999876e+03	2.856674869949299977e-01	6.019599600000000095e+01	2.238272848190313042e-03
5.819794405688717234e+04	-2.286899999999999977e+01	1.338513499555069042e-01	-5.010833333333333250e+00	9.237604307034012535e-04	1.580026666666666524e-01	1.476094697353647165e-04	-9.464706583761658010e+01	2.677026999110134198e-01	7.784847666666665646e+03	2.677026999110134198e-01	6.017871966666666594e+01	2.096365743497086587e-03
5.819999380078965623e+04	-2.287266666666666382e+01	1.320456092704984929e-01	-5.008933333333332349e+00	9.237604307034012535e-04	1.582976666666666699e-01	1.447242588894864736e-04	-9.504805995387722817e+01	2.640912185409975965e-01	7.785130666666666912e+03	2.640912185409975965e-01	6.017127833333333342e+01	2.067679049163950473e-03
5.820107016082646442e+04	-2.195166666666666444e+01	1.313485196737663452e-01	-5.007566666666666499e+00	9.237604307034012535e-04	1.585166666666666668e-01	1.443383370957125491e-04	-9.501994866801948092e+01	2.626970393475330789e-01	7.782487333333333481e+03	2.626970393475330789e-01	6.018142766666667143e+01	2.057790459060330861e-03
5.820697926964025828e+04	-2.314633333333333454e+01	1.984190484403735855e-01	-5.021366666666666312e+00	1.751507287389286868e-03	1.563790000000000180e-01	2.663560691171791930e-04	-9.553404364294793538e+01	3.968380968807467823e-01	7.785114000000000487e+03	3.968380968807467823e-01	6.022001866666666814e+01	3.109117497426589719e-03
5.820890955779073556e+04	-2.237466666666666626e+01	1.376998187381910932e-01	-5.011933333333334240e+00	9.814954576223638115e-04	1.578299999999999981e-01	1.545390996910921925e-04	-9.488954090569740174e+01	2.753996374763821864e-01	7.785798666666666577e+03	2.753996374763821864e-01	6.017793533333333045e+01	2.155888775494659709e-03
5.821096711775850417e+04	-2.152933333333333010e+01	1.340616879088868951e-01	-5.007899999999999352e+00	9.237604307034012535e-04	1.584669999999999968e-01	1.483790191817338348e-04	-9.383382207351773729e+01	2.681233758177737903e-01	7.785136000000001332e+03	2.681233758177737903e-01	6.017346866666667182e+01	2.098855948746349009e-03
5.821408286532312923e+04	-2.179933333333333323e+01	1.379238414742725016e-01	-5.008899999999999686e+00	9.814954576223638115e-04	1.583023333333333227e-01	1.553072224120093374e-04	-9.453356475014599880e+01	2.758476829485453918e-01	7.784050333333332674e+03	2.758476829485453918e-01	6.017696166666667068e+01	2.159595107347708678e-03
5.821504502866029361e+04	-2.100566666666666649e+01	1.382642925570089221e-01	-5.008866666666666134e+00	9.814954576223638115e-04	1.583110000000000073e-01	1.560772600704891683e-04	-9.388653799074786832e+01	2.765285851140178441e-01	7.783799333333333379e+03	2.765285851140178441e-01	6.017732633333333325e+01	2.164958787714281203e-03
5.821699299152507592e+04	-2.179133333333333056e+01	1.397219575279914638e-01	-5.007433333333334069e+00	9.814954576223638115e-04	1.585379999999999845e-01	1.576173284325750059e-04	-9.461010598644516278e+01	2.794439150559829277e-01	7.784566333333332295e+03	2.794439150559829277e-01	6.017681533333333022e+01	2.187436587460245881e-03
5.821788334097120969e+04	-2.285500000000000043e+01	1.480796934830675426e-01	-5.012899999999999245e+00	1.096965511460288928e-03	1.576793333333333103e-01	1.728216807386542527e-04	-9.551345335186287855e+01	2.961593869661346967e-01	7.784438666666665995e+03	2.961593869661346967e-01	6.018435733333333104e+01	2.318562879171140543e-03
5.821886268307592400e+04	-2.361266666666666580e+01	1.517185630408876273e-01	-5.016300000000000203e+00	1.154700538379251594e-03	1.571543333333333126e-01	1.801413025624298175e-04	-9.482240779609469428e+01	3.034371260817754767e-01	7.784797999999999774e+03	3.034371260817754767e-01	6.018489066666666076e+01	2.375388589587402750e-03
5.822009233051793126e+04	-2.301733333333332965e+01	1.393189893513481492e-01	-5.009533333333333616e+00	9.814954576223638115e-04	1.582126666666666681e-01	1.580017580774199912e-04	-9.392946028304341155e+01	2.786379787026962984e-01	7.784300000000000182e+03	2.786379787026962984e-01	6.018689800000000645e+01	2.181395228092793820e-03
5.822107344704853313e+04	-2.246899999999999764e+01	1.394805001759809593e-01	-5.008166666666666877e+00	9.814954576223638115e-04	1.584216666666666551e-01	1.580017580774199912e-04	-9.486395696239740971e+01	2.789610003519617520e-01	7.783873999999999796e+03	2.789610003519617520e-01	6.018211299999999397e+01	2.183817034901359370e-03
5.822300015345167049e+04	-2.118199999999999861e+01	1.388199789552588825e-01	-5.010033333333333339e+00	9.814954576223638115e-04	1.581306666666666694e-01	1.560772600704891683e-04	-9.338187379739662219e+01	2.776399579105179871e-01	7.785493333333332885e+03	2.776399579105179871e-01	6.016946266666666787e+01	2.172444516715926928e-03
5.822401992586800770e+04	-2.253800000000000026e+01	1.387006816940324350e-01	-5.006566666666666165e+00	9.814954576223638115e-04	1.586740000000000095e-01	1.564619229503885788e-04	-9.376531229846716542e+01	2.774013633880648699e-01	7.786701000000000022e+03	2.774013633880648699e-01	6.016661300000000523e+01	2.170070914518546900e-03
5.822507157631692826e+04	-2.162699999999999889e+01	1.390401067559985659e-01	-5.010799999999999699e+00	9.814954576223638115e-04	1.580083333333333340e-01	1.574244086679205243e-04	-9.410652057840087537e+01	2.780802135119971319e-01	7.783443333333332703e+03	2.780802135119971319e-01	6.017909499999999667e+01	2.176704952607112342e-03
5.822702174551897770e+04	-2.119133333333333269e+01	1.388176468854709078e-01	-5.006466666666667287e+00	9.814954576223638115e-04	1.586940000000000017e-01	1.568470592647500063e-04	-9.363472280977232742e+01	2.776352937709418156e-01	7.783805333333332783e+03	2.776352937709418156e-01	6.017934433333332578e+01	2.173014737409991164e-03
5.823314666882464371e+04	-2.274233333333333462e+01	1.412971133190359108e-01	-5.006233333333334201e+00	9.814954576223638115e-04	1.587276666666666836e-01	1.568470592647500063e-04	-9.669030639508785896e+01	2.825942266380718215e-01	7.786385333333332710e+03	2.825942266380718215e-01	6.017166433333333231e+01	2.210435056088042808e-03
5.823400235179601441e+04	-2.100266666666666637e+01	1.389300703492044875e-01	-5.004366666666666852e+00	9.433981132056603637e-04	1.590236666666666743e-01	1.512665050682257116e-04	-9.343299188332599670e+01	2.778601406984089750e-01	7.786052333333333991e+03	2.778601406984089750e-01	6.015970866666666694e+01	2.173020372294755687e-03
5.823490558656115172e+04	-2.116900000000000048e+01	1.445566598328721364e-01	-5.007366666666666077e+00	1.020348524334264506e-03	1.585479999999999945e-01	1.605040670997328678e-04	-9.126391573349251018e+01	2.891133196657443283e-01	7.785145333333333838e+03	2.891133196657443283e-01	6.016640266666667003e+01	2.261494021229545643e-03
5.823694232380038738e+04	-2.198199999999999932e+01	1.401697933986471023e-01	-5.005733333333332702e+00	9.814954576223638115e-04	1.588036666666666763e-01	1.529978213352508275e-04	-9.169368506927669671e+01	2.803395867972942046e-01	7.785321333333333314e+03	2.803395867972942046e-01	6.016971933333334022e+01	2.192819422923566759e-03
5.823791651236086909e+04	-2.170500000000000185e+01	1.415197121509713940e-01	-5.010566666666666613e+00	9.814954576223638115e-04	1.580483333333333462e-01	1.551157274066330505e-04	-9.217950855599490012e+01	2.830394243019430101e-01	7.783791666666666970e+03	2.830394243019430101e-01	6.017777099999999990e+01	2.214624543761198935e-03
5.823885373187727237e+04	-2.130566666666666720e+01	1.521758113768810483e-01	-5.013599999999999390e+00	1.116542281629615127e-03	1.575703333333333400e-01	1.745581724112496428e-04	-9.291578978065899719e+01	3.043516227537618746e-01	7.782182000000000698e+03	3.043516227537618746e-01	6.019430433333334207e+01	2.382484992773421014e-03
5.824201412966826319e+04	-2.216466666666666541e+01	1.399680262995230962e-01	-5.010266666666666424e+00	9.814954576223638115e-04	1.580899999999999805e-01	1.529978213352508275e-04	-9.322208939191857269e+01	2.799360525990460258e-01	7.784792000000000371e+03	2.799360525990460258e-01	6.016900233333333858e+01	2.189510454442180482e-03
5.824292806731329620e+04	-2.245799999999999841e+01	1.416183555021035267e-01	-5.008166666666666877e+00	9.814954576223638115e-04	1.584206666666666541e-01	1.554999106823608983e-04	-9.285571002400622831e+01	2.832367110042072755e-01	7.784182666666666591e+03	2.832367110042072755e-01	6.017111133333332873e+01	2.215532583713333836e-03
5.824593282201729016e+04	-2.295099999999999696e+01	1.424266757066041389e-01	-5.007266666666667199e+00	9.814954576223638115e-04	1.585640000000000105e-01	1.564626330967095586e-04	-9.317284264230663382e+01	2.848533514132082223e-01	7.785023000000001048e+03	2.848533514132082223e-01	6.016843366666666526e+01	2.227676728998119731e-03
5.824701164501986204e+04	-2.138366666666666660e+01	1.394955002961071611e-01	-5.005233333333332979e+00	9.814954576223638115e-04	1.588886666666666780e-01	1.520358144941148034e-04	-9.288709688783860940e+01	2.789910005922144887e-01	7.785078333333333831e+03	2.789910005922144887e-01	6.015469133333332508e+01	2.181262663704437547e-03
5.824796704886491352e+04	-2.245399999999999707e+01	1.395391725809614070e-01	-5.008799999999999919e+00	9.814954576223638115e-04	1.583199999999999885e-01	1.520358144941148034e-04	-9.267696027934080405e+01	2.790783451619226474e-01	7.786632000000000517e+03	2.790783451619226474e-01	6.015140966666666600e+01	2.181334609420753929e-03
5.824897886565836961e+04	-2.108099999999999952e+01	1.386600096400138760e-01	-5.008266666666666644e+00	9.626352718795767828e-04	1.584053333333333147e-01	1.508811158200757600e-04	-9.188947178551968875e+01	2.773200192800275299e-01	7.784999666666666599e+03	2.773200192800275299e-01	6.015358499999999964e+01	2.168087373915708691e-03
5.825204405576535646e+04	-2.049200000000000088e+01	1.389842062231660957e-01	-5.006799999999999251e+00	9.814954576223638115e-04	1.586400000000000032e-01	1.512657705276819790e-04	-9.253624286814481081e+01	2.779684124463321915e-01	7.786264666666666017e+03	2.779684124463321915e-01	6.015074433333333559e+01	2.172555141999216264e-03
5.825288254590189172e+04	-2.127066666666666706e+01	1.458180803210668286e-01	-5.007866666666666688e+00	1.039230484541326478e-03	1.584669999999999968e-01	1.626219200750282916e-04	-9.267921623968366873e+01	2.916361606421338792e-01	7.782667666666667174e+03	2.916361606421338792e-01	6.016872966666667111e+01	2.281102544801649670e-03
5.825513565057649976e+04	-2.145933333333333337e+01	1.414233167093854604e-01	-5.005633333333332935e+00	9.814954576223638115e-04	1.588293333333333224e-01	1.564619229503885788e-04	-9.256202737246293566e+01	2.828466334187711428e-01	7.783664333333333161e+03	2.828466334187711428e-01	6.017620133333333143e+01	2.212245395843650663e-03
5.825602269918796810e+04	-2.119000000000000128e+01	1.398582202946059005e-01	-5.010233333333332872e+00	9.814954576223638115e-04	1.581046666666666711e-01	1.524204710660611933e-04	-9.278486639211571685e+01	2.797164405892118011e-01	7.785407666666666046e+03	2.797164405892118011e-01	6.015863799999999628e+01	2.186588925800397442e-03
5.825719533402458910e+04	-2.130900000000000105e+01	1.467755473969105939e-01	-5.010533333333333950e+00	1.039230484541326478e-03	1.580510000000000248e-01	1.662788822029624659e-04	-9.254092207250458557e+01	2.935510947938209658e-01	7.783455999999999221e+03	2.935510947938209658e-01	6.017486099999999993e+01	2.295897894623885691e-03
5.825801615664226847e+04	-2.094099999999999895e+01	1.399499312055849376e-01	-5.007266666666666310e+00	9.814954576223638115e-04	1.585600000000000065e-01	1.528056136257943806e-04	-9.319556785052192538e+01	2.798998624111700972e-01	7.783890666666666220e+03	2.798998624111700972e-01	6.017203533333333354e+01	2.188873596792921105e-03
5.825888484793445241e+04	-2.194666666666666899e+01	1.495700662293885375e-01	-5.010766666666666147e+00	1.096965511460288928e-03	1.580159999999999898e-01	1.689753433689858604e-04	-9.309589756035455821e+01	2.991401324587766308e-01	7.781330666666667639e+03	2.991401324587766308e-01	6.019488533333333180e+01	2.340981947875626305e-03
5.825991709429843468e+04	-2.196500000000000341e+01	1.428017268368384773e-01	-5.008700000000000152e+00	9.814954576223638115e-04	1.583406666666666573e-01	1.568484760666945157e-04	-9.298389220484186524e+01	2.856034536736769547e-01	7.784074000000000524e+03	2.856034536736769547e-01	6.017495199999999755e+01	2.233466403133753733e-03
5.826687720795371570e+04	-1.962933333333333152e+01	1.479520131470959121e-01	-5.003200000000000536e+00	1.039230484541326478e-03	1.592069999999999874e-01	1.670482298951746377e-04	-9.229159684866816349e+01	2.959040262941919908e-01	7.783488000000000284e+03	2.959040262941919908e-01	6.018106733333333835e+01	2.314234219715355801e-03
5.826798947637270612e+04	-2.080899999999999750e+01	1.392045649838830057e-01	-5.001533333333333609e+00	9.433981132056603637e-04	1.594793333333333341e-01	1.520358144941148034e-04	-9.233795688181453443e+01	2.784091299677660114e-01	7.785993333333332885e+03	2.784091299677660114e-01	6.014404500000000553e+01	2.175327856679737035e-03
5.827006767995775590e+04	-2.030033333333333090e+01	1.406372774466891629e-01	-4.998899999999999899e+00	9.814954576223638115e-04	1.598973333333333358e-01	1.551150110939191536e-04	-9.191943432466250385e+01	2.812745548933781037e-01	7.786650000000000546e+03	2.812745548933781037e-01	6.014146800000000326e+01	2.197394402709405403e-03
5.827110286519220972e+04	-2.072800000000000153e+01	1.410092202156756624e-01	-5.001500000000000057e+00	9.814954576223638115e-04	1.594793333333333341e-01	1.554999106823608983e-04	-9.202824444810266868e+01	2.820184404313512139e-01	7.785759333333332506e+03	2.820184404313512139e-01	6.014634633333332658e+01	2.203625605429245654e-03
5.827193194499705714e+04	-2.214466666666666583e+01	1.413064840301905267e-01	-5.004400000000000404e+00	9.814954576223638115e-04	1.590206666666666713e-01	1.553079378382043758e-04	-9.209336042604310535e+01	2.826129680603810534e-01	7.783607333333333372e+03	2.826129680603810534e-01	6.016857266666666959e+01	2.209699380327505031e-03
5.827284499027098354e+04	-2.192799999999999727e+01	1.521417480457907534e-01	-5.000300000000000189e+00	1.096965511460288928e-03	1.596763333333333368e-01	1.749428478103634782e-04	-9.290883404785238042e+01	3.042834960915811182e-01	7.782006000000000313e+03	3.042834960915811182e-01	6.018728466666667032e+01	2.380367176541884396e-03
5.827389151086175843e+04	-2.163833333333333542e+01	1.456484199154220727e-01	-5.004866666666667463e+00	1.039230484541326478e-03	1.589483333333333304e-01	1.630068164900542419e-04	-9.313430556954624251e+01	2.912968398308445339e-01	7.782844000000000051e+03	2.912968398308445339e-01	6.018388999999999811e+01	2.278382704226202763e-03
5.827511131340070278e+04	-2.148199999999999932e+01	1.412050091105394312e-01	-5.005433333333333401e+00	9.814954576223638115e-04	1.588559999999999972e-01	1.558845726811989446e-04	-9.464392178132059996e+01	2.824100182210788623e-01	7.785019666666667035e+03	2.824100182210788623e-01	6.016155399999999531e+01	2.207410003990098544e-03
5.827588011843144341e+04	-2.192866666666666831e+01	1.473894059805693491e-01	-5.009900000000000020e+00	1.058825344951239448e-03	1.581433333333333302e-01	1.658935401595452855e-04	-9.429225613469048994e+01	2.947788119611383650e-01	7.782034999999999854e+03	2.947788119611383650e-01	6.016859500000000338e+01	2.305254483096907166e-03
5.827710564415034605e+04	-2.098833333333333329e+01	1.401875244651617780e-01	-5.005933333333334012e+00	9.814954576223638115e-04	1.587760000000000005e-01	1.543452119258788236e-04	-9.339955222119823475e+01	2.803750489303239446e-01	7.785449666666667326e+03	2.803750489303239446e-01	6.015335666666666725e+01	2.191068365305499834e-03
5.828325411585022084e+04	-2.030999999999999872e+01	1.583963752399754621e-01	-5.005199999999999427e+00	1.212435565298213827e-03	1.588940000000000075e-01	1.913071991443198122e-04	-9.263757420208268911e+01	3.167927504799509242e-01	7.783708999999999833e+03	3.167927504799509242e-01	6.018222699999999037e+01	2.477423806185741293e-03
5.828511324271745980e+04	-2.052599999999999980e+01	1.417586970846022310e-01	-5.006099999999999994e+00	9.814954576223638115e-04	1.587490000000000012e-01	1.570392732195782131e-04	-9.366464392802612338e+01	2.835173941692042399e-01	7.785317999999999302e+03	2.835173941692042399e-01	6.015213033333333215e+01	2.215632348239445458e-03
5.828686695945369138e+04	-2.255666666666666131e+01	1.503140015946463071e-01	-5.002933333333333010e+00	1.096965511460288928e-03	1.592540000000000067e-01	1.714736779281946226e-04	-9.362606747000420171e+01	3.006280031892927807e-01	7.784404666666666344e+03	3.006280031892927807e-01	6.016351433333333176e+01	2.350094433941114867e-03
5.828907640086200263e+04	-2.151466666666666683e+01	1.418297530981802723e-01	-4.997533333333333161e+00	9.814954576223638115e-04	1.601176666666666859e-01	1.570392732195782131e-04	-9.311532507311834195e+01	2.836595061963609332e-01	7.787994666666665580e+03	2.836595061963609332e-01	6.013967399999999230e+01	2.215552912327286173e-03
5.828995997152291238e+04	-2.140000000000000213e+01	1.403473501860479644e-01	-4.996866666666666568e+00	9.626352718795767828e-04	1.602310000000000123e-01	1.545376617167766164e-04	-9.239159468031719769e+01	2.806947003720963729e-01	7.785413666666666359e+03	2.806947003720963729e-01	6.015674266666666625e+01	2.193776310734473888e-03
5.829110599861093942e+04	-2.063433333333333408e+01	1.409056041326814113e-01	-4.995033333333332770e+00	9.814954576223638115e-04	1.605199999999999960e-01	1.562697098679786392e-04	-9.208595296654634410e+01	2.818112082653628225e-01	7.788978333333332557e+03	2.818112082653628225e-01	6.013726466666665971e+01	2.200778057023937678e-03
5.829197073234287382e+04	-2.093366666666666731e+01	1.394739015510932656e-01	-4.996166666666666423e+00	9.237604307034012535e-04	1.603380000000000083e-01	1.531905131962594299e-04	-9.238897656250856016e+01	2.789478031021865312e-01	7.784572000000000116e+03	2.789478031021865312e-01	6.015587233333332762e+01	2.180368823306508275e-03
5.829318066192107653e+04	-2.152033333333333687e+01	1.437289232576864639e-01	-4.997533333333333161e+00	9.814954576223638115e-04	1.601220000000000143e-01	1.616608246367134548e-04	-9.354173040073216328e+01	2.874578465153731499e-01	7.787651000000000749e+03	2.874578465153731499e-01	6.014192800000000716e+01	2.245480784940486092e-03
5.829406195238792861e+04	-2.109066666666666734e+01	1.407842269153268544e-01	-4.997966666666666669e+00	9.814954576223638115e-04	1.600483333333333202e-01	1.553072224120093374e-04	-9.214635362836069987e+01	2.815684538306534868e-01	7.785901999999999134e+03	2.815684538306534868e-01	6.014629000000000048e+01	2.200162150306793352e-03
5.829807726995302073e+04	-2.105199999999999960e+01	1.407624517516319895e-01	-5.000866666666667015e+00	9.814954576223638115e-04	1.595810000000000006e-01	1.554999106823608983e-04	-9.217443335518066760e+01	2.815249035032638125e-01	7.785903666666666140e+03	2.815249035032638125e-01	6.014228800000000064e+01	2.199777189706610212e-03
5.830004777644627757e+04	-2.349933333333333607e+01	1.407733414487316315e-01	-5.003866666666666241e+00	9.814954576223638115e-04	1.591046666666666720e-01	1.549225613007995867e-04	-9.428260279951336997e+01	2.815466828974632629e-01	7.783274999999998727e+03	2.815466828974632629e-01	6.016212400000000571e+01	2.201491232396268760e-03
5.830403388231188001e+04	-2.451200000000000045e+01	1.653271529259017492e-01	-5.007866666666666688e+00	1.231981240838421953e-03	1.584676666666666456e-01	1.945847430355787634e-04	-9.407735923084690910e+01	3.306543058518034983e-01	7.783520333333333838e+03	3.306543058518034983e-01	6.018388300000000157e+01	2.586491473884408934e-03
5.830512216345397610e+04	-2.098333333333333428e+01	1.674295586454807860e-01	-5.006199999999999761e+00	1.270170592217176710e-03	1.587293333333333056e-01	2.001493886520210725e-04	-9.369979258703659752e+01	3.348591172909613500e-01	7.784103666666665958e+03	3.348591172909613500e-01	6.017343533333333738e+01	2.618765054981356602e-03
5.830601748652839888e+04	-2.166166666666666529e+01	1.424293968033834845e-01	-5.002533333333333054e+00	9.814954576223638115e-04	1.593119999999999814e-01	1.578100123566309181e-04	-9.326339502792181690e+01	2.848587936067667470e-01	7.783392666666666628e+03	2.848587936067667470e-01	6.017413366666666974e+01	2.228005871725363685e-03
5.830705578943188448e+04	-2.058199999999999719e+01	1.412453334060843890e-01	-5.003733333333332922e+00	9.814954576223638115e-04	1.591283333333333438e-01	1.562697098679786392e-04	-9.322915430122198188e+01	2.824906668121690001e-01	7.784827666666667028e+03	2.824906668121690001e-01	6.016207033333333243e+01	2.208663107170359425e-03
5.831292077027217601e+04	-2.133199999999999719e+01	1.487937743628411635e-01	-4.997666666666666480e+00	1.039230484541326478e-03	1.600976666666666659e-01	1.680109123440101670e-04	-9.294748627166227095e+01	2.975875487256826601e-01	7.785487333333333481e+03	2.975875487256826601e-01	6.014636300000000091e+01	2.326144264763240887e-03
5.831387978894093976e+04	-2.145633333333333326e+01	1.546525012210213379e-01	-5.000333333333332853e+00	1.096965511460288928e-03	1.596700000000000064e-01	1.795584089432244351e-04	-9.337713169541488867e+01	3.093050024420428423e-01	7.786497999999999593e+03	3.093050024420428423e-01	6.013638233333333716e+01	2.417060288834879580e-03
5.831494135055821971e+04	-2.324133333333332985e+01	1.461577025652762429e-01	-4.996199999999999974e+00	1.001110494512080307e-03	1.603336666666666799e-01	1.631979030366369394e-04	-9.331802437568977382e+01	2.923154051305522638e-01	7.787220666666667057e+03	2.923154051305522638e-01	6.012889433333333500e+01	2.283842691778449532e-03
5.831598693576762162e+04	-2.398733333333333562e+01	1.456440090869407233e-01	-4.994266666666665522e+00	9.814954576223638115e-04	1.606486666666666618e-01	1.630054532148473266e-04	-9.393737026275402968e+01	2.912880181738816687e-01	7.785230999999999767e+03	2.912880181738816687e-01	6.014653733333333463e+01	2.277128729700721946e-03
