BJD	Res	err
5.794986811578823108e+04	8.957369609775867048e-01	3.598605969747217248e-01
5.795305489056517399e+04	-3.338017192711646430e-01	2.685809423930243800e-01
5.795393294025099021e+04	-1.906694100281214332e-01	2.613509427864619261e-01
5.795499742931004585e+04	-3.664745547347081356e-02	2.585965344741552596e-01
5.795604107060181559e+04	9.126547619455038785e-02	2.572777544636054015e-01
5.795700924723033677e+04	2.950617036000835469e-02	2.602246439085350027e-01
5.795795995946624316e+04	-4.570310111709119383e-01	2.594329386694264605e-01
5.795896537735006859e+04	-2.297299512435699853e-01	2.786576438671563016e-01
5.796200532161736191e+04	1.050847777504628766e-01	2.881411738206997586e-01
5.796304260532534681e+04	-5.986854206063441097e-01	2.812809250725678556e-01
5.796384847913778503e+04	-1.855475658174441378e-01	3.659835863789560051e-01
5.796487303088443150e+04	4.312054567217415979e-01	2.939775704138701262e-01
5.796585511649785622e+04	-4.663618946055692049e-02	2.796604706814824204e-01
5.796694812909369648e+04	-2.410160623397104018e-01	2.570615777421491610e-01
5.796800410095298139e+04	-1.036445036439459955e+00	2.613371487307897811e-01
5.796894704362611083e+04	4.265149396058802722e-01	2.570102890524593731e-01
5.797005673098039551e+04	-4.840696625993246016e-01	2.560239376877886941e-01
5.797107599841088086e+04	-5.793697021841524020e-01	2.549939283703081538e-01
5.797200904346943571e+04	-1.749877045366616812e-01	2.622268430214194646e-01
5.797484917074124678e+04	-7.713099515869288325e-01	3.635368948121124322e-01
5.797807304571271379e+04	-5.033312324887901923e-01	2.751127448233305350e-01
5.797988440437275131e+04	-1.094189855742513373e-01	2.733130603265215286e-01
5.798412176827678195e+04	-7.574169540673807433e-01	2.785126237637207125e-01
5.798487884292681701e+04	4.110101707123732240e-01	2.769351053815342634e-01
5.798606399943599536e+04	-1.803118021302765328e-01	3.061527403551771997e-01
5.798692158784053754e+04	-6.485387499029684477e-01	3.820422600290826476e-01
5.798901845301394496e+04	2.140414825474152849e-01	3.043462623929378275e-01
